id,ürün fiyatı
0,115.6215700000021
1,37.263039999999776
2,37.83269999999927
3,23.317140000000006
4,41.60775999999957
5,17.608850000000132
6,19.424090000000184
7,41.66479999999945
8,39.86122000000014
9,81.31593000000015
10,14.003049999999908
11,36.5650100000004
12,33.57251999999951
13,30.977299999999936
14,27.893589999999847
15,14.046399999999924
16,40.429129999999546
17,27.706249999999713
18,26.99760999999963
19,20.761889999999752
20,23.309790000000014
21,22.337920000000302
22,45.69404999999946
23,19.419729999999976
24,18.611880000000138
25,14.031239999999956
26,21.450920000000128
27,10.392130000000076
28,25.700260000000323
29,6.417710000000098
30,10.087020000000049
31,9.030859999999945
32,2.805760000000003
33,5.756829999999951
34,11.722790000000135
35,5.324770000000029
36,6.395969999999957
37,40.87193000000065
38,15.417450000000114
39,14.442250000000008
40,23.52490999999967
41,23.1254800000001
42,11.671330000000069
43,39.565099999999944
44,23.270249999999677
45,53.611049999999636
46,54.01103000000022
47,26.047210000000238
48,41.5664399999999
49,51.8490199999996
50,38.54701999999976
51,40.049260000000615
52,14.093090000000092
53,49.83489000000075
54,84.63081000000102
55,54.36832000000034
56,12.470360000000042
57,18.617490000000338
58,21.169019999999954
59,23.55309999999977
60,14.251269999999915
61,15.669610000000151
62,21.24275000000015
63,24.509649999999937
64,12.89845000000007
65,16.686939999999836
66,10.489970000000092
67,9.984419999999949
68,27.235960000000023
69,27.71707000000037
70,14.351319999999934
71,18.161189999999962
72,16.92642999999986
73,13.706709999999845
74,50.189870000000404
75,47.92258999999947
76,49.61078999999942
77,53.408800000000845
78,61.97598999999996
79,109.65624999999905
80,35.49151999999965
81,43.05392999999948
82,23.331240000000285
83,44.63127999999981
84,16.17759999999975
85,18.60130000000013
86,41.42306999999919
87,40.08692999999989
88,74.2753600000008
89,13.17869000000008
90,36.04936000000023
91,33.7156399999998
92,27.79941000000025
93,28.39223999999951
94,14.239539999999868
95,37.93389000000021
96,26.44244000000011
97,26.404379999999836
98,20.28889999999989
99,22.01801999999981
100,24.86780000000017
101,44.14122999999968
102,22.075389999999807
103,18.114380000000008
104,14.176720000000117
105,22.687390000000274
106,9.657549999999963
107,25.8475099999997
108,6.744520000000081
109,10.686179999999984
110,8.89656999999998
111,2.453350000000026
112,5.18288
113,12.000040000000155
114,5.2067399999999795
115,6.898329999999944
116,38.6807399999997
117,17.891599999999904
118,14.118149999999794
119,25.192119999999974
120,21.62831999999978
121,10.7696
122,42.18570000000026
123,25.793219999999597
124,49.1250699999994
125,57.02153999999956
126,27.279970000000297
127,38.13378999999999
128,50.75841999999975
129,38.10973000000072
130,37.338380000000384
131,16.02983999999981
132,52.20222999999976
133,81.72188000000111
134,61.25494999999941
135,13.84642999999986
136,16.424969999999902
137,20.223300000000133
138,24.788019999999914
139,13.711779999999907
140,16.83202000000011
141,20.136599999999877
142,24.922849999999976
143,12.926600000000095
144,15.197719999999805
145,9.083730000000001
146,10.28920999999984
147,30.7108299999998
148,28.529730000000242
149,13.214540000000191
150,17.41495999999995
151,17.872429999999806
152,15.206180000000128
153,47.99896999999977
154,48.30110999999975
155,51.53727999999988
156,48.67402999999942
157,54.8256699999997
158,110.90262000000136
159,37.023789999999764
160,35.00973999999965
161,26.032030000000486
162,43.47508000000013
163,15.412079999999804
164,21.45096999999983
165,44.143070000000414
166,40.005289999999796
167,77.44488999999983
168,14.10945999999998
169,36.84965999999983
170,31.886870000000282
171,35.36040000000006
172,28.453220000000154
173,14.400960000000211
174,39.45177999999972
175,27.898180000000153
176,26.965580000000177
177,23.23416999999983
178,19.924609999999966
179,24.17967000000037
180,46.574709999999655
181,19.861240000000155
182,16.292170000000198
183,15.31925000000016
184,20.40753000000006
185,9.092709999999961
186,26.853659999999966
187,6.76152000000006
188,10.533939999999985
189,8.345469999999988
190,2.505319999999992
191,5.057220000000069
192,10.715660000000122
193,5.034299999999941
194,6.319839999999958
195,40.83889000000033
196,15.373730000000066
197,13.604199999999889
198,23.721659999999737
199,22.700500000000165
200,11.191349999999959
201,39.414450000000215
202,24.48381000000026
203,48.80023999999979
204,54.39466999999921
205,27.20932999999986
206,43.270320000000346
207,51.78928999999966
208,37.786459999999856
209,43.052309999999345
210,13.004339999999937
211,49.0609800000005
212,88.97469000000032
213,53.8282499999997
214,13.555639999999924
215,18.970300000000222
216,18.773500000000027
217,22.759710000000094
218,15.84997999999979
219,16.295839999999878
220,19.44690000000008
221,24.335269999999777
222,13.576739999999798
223,17.162479999999892
224,9.874760000000022
225,9.221539999999957
226,28.28665999999991
227,28.394529999999545
228,12.601589999999899
229,16.39126000000004
230,16.994419999999806
231,14.57234999999991
232,47.07703000000008
233,48.930549999999755
234,55.90534999999922
235,57.209210000000795
236,66.96548999999938
237,112.04629000000097
238,37.070609999999455
239,41.95666000000018
240,23.06785000000002
241,43.117689999999605
242,17.65756999999995
243,18.919990000000144
244,45.46939999999978
245,38.75674999999975
246,73.61741999999963
247,13.454699999999988
248,37.37207999999983
249,31.606810000000294
250,30.107540000000494
251,27.573849999999723
252,14.76344000000019
253,37.80522000000027
254,26.20590000000045
255,25.554140000000174
256,20.569189999999928
257,19.084560000000216
258,25.229750000000223
259,45.71744000000005
260,21.528000000000286
261,17.503140000000155
262,15.607499999999794
263,20.756580000000177
264,9.620169999999987
265,26.210340000000205
266,6.967920000000067
267,11.691229999999965
268,8.21149999999988
269,2.647480000000008
270,5.116340000000045
271,11.37654999999987
272,5.331529999999968
273,6.431919999999949
274,45.501900000000276
275,15.975749999999792
276,13.892539999999787
277,25.571229999999872
278,21.130479999999682
279,11.610189999999976
280,38.0082799999999
281,28.796049999999774
282,51.06287999999974
283,57.77080999999978
284,27.97765999999983
285,39.86836999999981
286,47.08997999999992
287,39.72252
288,40.250830000000214
289,15.083729999999852
290,57.99096000000071
291,83.99860999999939
292,59.104389999999185
293,14.275369999999798
294,16.467329999999794
295,20.615590000000115
296,23.317540000000356
297,15.330379999999748
298,16.922139999999914
299,20.957850000000022
300,22.690209999999812
301,14.49125999999992
302,15.796070000000123
303,9.003070000000037
304,10.25414999999995
305,27.042349999999704
306,27.967749999999995
307,13.196819999999846
308,17.300489999999844
309,19.338660000000097
310,13.574640000000006
311,46.36935999999966
312,50.607889999999635
313,54.742900000000446
314,50.501919999999984
315,63.310699999999414
316,119.21565000000163
317,38.78494999999944
318,35.356819999999935
319,22.69898000000022
320,42.581830000000295
321,15.451679999999822
322,21.173780000000104
323,41.56266000000052
324,40.515260000000346
325,78.71110000000117
326,14.515990000000071
327,39.196570000000186
328,32.47884000000045
329,33.669930000000406
330,27.342229999999784
331,13.184970000000142
332,41.479310000000275
333,26.445099999999883
334,25.813459999999672
335,21.351900000000114
336,23.16446999999977
337,26.445910000000033
338,42.52353000000005
339,20.059790000000092
340,17.86981999999996
341,15.23659000000019
342,22.02708000000027
343,10.111459999999887
344,26.371110000000343
345,6.483239999999955
346,10.0438799999999
347,7.787010000000073
348,2.57805999999996
349,4.92883000000002
350,11.31758999999991
351,5.054179999999949
352,7.052220000000035
353,42.542000000000336
354,16.06353999999991
355,12.242019999999977
356,23.627420000000175
357,25.269590000000242
358,12.008639999999893
359,41.89627000000065
360,25.45615999999972
361,47.42528000000051
362,53.314170000000246
363,27.800089999999766
364,44.373010000000264
365,48.933129999999714
366,41.78141000000053
367,40.6778100000004
368,14.478520000000177
369,48.4915400000006
370,84.67069999999944
371,61.91081999999994
372,11.547420000000127
373,20.15000000000025
374,21.02856000000012
375,26.018709999999803
376,14.487649999999794
377,17.54322000000027
378,19.839940000000265
379,22.59274000000004
380,15.510929999999785
381,17.247519999999703
382,10.005680000000027
383,10.157099999999888
384,29.8826200000001
385,25.815959999999635
386,13.796609999999868
387,16.64806999999994
388,18.807620000000004
389,13.996290000000092
390,45.60226000000045
391,53.17504999999925
392,53.187820000000336
393,51.21888000000017
394,60.729980000000246
395,112.78662000000132
396,37.078729999999894
397,43.05539000000014
398,21.91526999999993
399,44.401489999999534
400,16.028059999999744
401,23.213159999999608
402,41.897009999999916
403,41.34791999999988
404,79.97905000000007
405,13.435619999999965
406,40.10878000000022
407,31.95793000000016
408,33.144200000000225
409,26.120549999999604
410,13.550980000000184
411,41.157250000000396
412,26.481010000000232
413,26.508389999999775
414,21.191130000000122
415,18.30439000000021
416,24.8183000000001
417,46.12395999999996
418,20.68255
419,17.765770000000323
420,16.14855000000007
421,22.154480000000238
422,9.662250000000007
423,26.090460000000075
424,7.212429999999952
425,9.959030000000029
426,9.008639999999955
427,2.5109400000000117
428,4.887539999999985
429,11.440500000000073
430,5.062199999999948
431,6.489819999999906
432,45.74645999999973
433,15.781509999999736
434,12.648670000000148
435,22.432430000000274
436,22.100300000000058
437,11.644509999999922
438,38.88816000000026
439,27.00837999999971
440,53.86920999999947
441,59.67036000000023
442,28.115810000000412
443,43.53934000000039
444,48.5581199999997
445,44.96467000000002
446,43.96690999999941
447,13.440939999999907
448,50.37687000000045
449,91.04289000000031
450,55.28433000000003
451,14.829109999999954
452,16.905779999999893
453,22.72375999999976
454,24.75941999999996
455,14.352180000000002
456,17.25228999999989
457,21.5124699999997
458,23.478990000000056
459,13.240079999999871
460,15.719139999999816
461,9.374149999999846
462,10.31735000000003
463,24.385309999999706
464,27.488799999999582
465,14.291160000000012
466,19.053990000000063
467,18.143229999999942
468,13.335980000000161
469,47.2590200000001
470,48.77820999999941
471,49.57095000000039
472,58.99417999999928
473,60.619690000000816
474,136.6646400000006
475,38.18217000000029
476,36.54911999999982
477,23.110359999999734
478,44.85669999999994
479,18.93392000000018
480,18.685550000000145
481,39.56463999999992
482,40.727099999999574
483,73.54305000000042
484,14.174709999999845
485,40.14837999999966
486,30.162129999999692
487,32.700619999999596
488,28.57684999999986
489,13.813369999999937
490,44.94246999999939
491,27.8460000000001
492,26.688949999999664
493,23.341369999999966
494,19.63725000000003
495,23.544759999999908
496,40.92626999999935
497,22.339269999999768
498,19.378780000000255
499,14.975760000000049
500,22.963280000000218
501,10.53129000000015
502,25.198909999999888
503,6.710580000000081
504,10.215400000000178
505,8.622390000000017
506,2.500130000000013
507,5.507179999999907
508,11.586460000000038
509,5.156930000000078
510,7.021739999999945
511,38.87590999999997
512,15.955780000000216
513,13.576519999999912
514,22.51679999999969
515,23.062450000000148
516,10.90012000000006
517,40.43284999999974
518,25.851439999999666
519,53.009379999999496
520,52.73421999999936
521,28.130490000000247
522,39.612330000000455
523,53.2901799999994
524,38.09977000000027
525,37.875620000000126
526,13.013680000000038
527,47.062680000000434
528,94.95067000000186
529,57.89639999999984
530,13.109249999999962
531,18.074339999999946
532,20.64911999999997
533,22.469980000000156
534,13.528449999999893
535,16.346519999999817
536,20.79124999999998
537,25.27486999999972
538,14.00516999999982
539,17.0451500000002
540,10.41578000000014
541,9.601680000000012
542,27.182569999999604
543,27.749829999999964
544,14.07347000000015
545,17.800970000000223
546,17.882520000000035
547,13.411749999999765
548,50.678530000000514
549,48.682379999999625
550,49.79560999999994
551,56.48425000000043
552,52.84336999999951
553,103.94987999999898
554,39.72097999999964
555,33.24285000000033
556,23.39729999999974
557,46.978570000000374
558,16.67999999999983
559,18.658580000000136
560,38.79518999999954
561,40.83742999999999
562,80.80349000000068
563,14.125859999999765
564,39.069069999999776
565,33.14359000000028
566,29.933279999999712
567,26.439439999999824
568,13.600930000000071
569,43.47866999999985
570,25.879070000000226
571,26.95840999999957
572,23.079920000000197
573,20.718330000000183
574,23.852910000000133
575,50.54252000000023
576,20.91466000000017
577,15.809969999999835
578,14.818630000000228
579,23.615320000000406
580,10.034329999999876
581,27.647529999999673
582,6.850830000000056
583,10.783180000000028
584,8.374390000000021
585,2.2954100000000106
586,5.488889999999952
587,11.991020000000145
588,5.266559999999998
589,6.529730000000047
590,37.48093000000044
591,16.413740000000132
592,12.76245999999989
593,23.920280000000098
594,23.259759999999726
595,11.818410000000046
596,42.006870000000184
597,27.697580000000112
598,54.24656000000009
599,51.634380000000064
600,26.31295000000029
601,36.79372
602,53.40557999999955
603,45.056830000000154
604,41.16013000000005
605,12.792850000000177
606,57.45338000000074
607,85.68972000000167
608,62.76512000000006
609,13.0706799999999
610,17.01453000000007
611,21.614759999999947
612,25.79041999999984
613,13.793369999999952
614,16.350080000000208
615,22.14251
616,24.828499999999906
617,14.38061000000013
618,18.128479999999776
619,10.068169999999927
620,9.885199999999976
621,30.299170000000146
622,26.315409999999808
623,13.182910000000154
624,18.198809999999995
625,17.172849999999766
626,13.114440000000123
627,50.60094999999935
628,53.4367899999995
629,51.708430000000554
630,48.75778999999947
631,60.01540000000065
632,128.13971999999944
633,38.37699000000035
634,42.13777999999988
635,21.852730000000356
636,48.34962000000051
637,18.977519999999917
638,19.720109999999725
639,38.29870000000047
640,35.903109999999444
641,78.14865000000111
642,14.765100000000183
643,37.01857999999972
644,30.73482000000015
645,30.49956000000033
646,28.747150000000087
647,14.125360000000104
648,46.57751999999979
649,26.17150000000027
650,26.766359999999843
651,22.012550000000168
652,21.4490599999998
653,23.291930000000022
654,46.854800000000324
655,21.243810000000195
656,16.21941999999991
657,16.059550000000264
658,21.03088999999993
659,9.639249999999832
660,29.959440000000065
661,6.774739999999991
662,10.082190000000029
663,8.76613000000013
664,2.552749999999988
665,5.231380000000012
666,10.534270000000117
667,5.382689999999992
668,7.079340000000035
669,40.13737999999986
670,18.581850000000202
671,13.26663000000012
672,23.84887999999976
673,25.010589999999592
674,11.281739999999905
675,45.85259999999958
676,25.370229999999996
677,50.748730000000116
678,51.712489999999164
679,29.347620000000255
680,42.74098000000066
681,53.813530000000156
682,36.287330000000225
683,37.85069999999986
684,13.995269999999927
685,51.02069000000047
686,86.78240000000073
687,62.76264000000101
688,13.04373000000013
689,18.43410000000013
690,19.237099999999803
691,23.512610000000105
692,13.060909999999797
693,16.289109999999823
694,19.285240000000044
695,23.401470000000128
696,14.199980000000114
697,16.89296999999989
698,9.322839999999921
699,10.16489000000004
700,28.014449999999677
701,32.550659999999915
702,12.896120000000156
703,18.43503000000004
704,17.16190999999987
705,14.975169999999792
706,47.95625999999952
707,55.86490999999924
708,53.051739999999334
709,57.475339999999285
710,56.07221000000055
711,111.63124999999918
712,38.357260000000046
713,33.36731999999972
714,22.437980000000284
715,46.85124999999974
716,16.75922000000021
717,19.955669999999916
718,41.227310000000486
719,40.90668000000022
720,75.21480999999994
721,15.014760000000267
722,37.28476999999997
723,33.10532000000038
724,32.214680000000214
725,26.672319999999775
726,14.048209999999939
727,41.588959999999545
728,27.144020000000253
729,29.156110000000353
730,19.654149999999955
731,20.35879000000025
732,23.419590000000223
733,44.246469999999796
734,20.60001000000019
735,16.910619999999934
736,15.691849999999791
737,21.70632000000025
738,9.508429999999956
739,26.828929999999765
740,6.871609999999934
741,10.521539999999908
742,8.63974999999993
743,2.362340000000013
744,5.24567999999995
745,10.97820999999986
746,5.385440000000018
747,6.466890000000015
748,38.85062999999993
749,18.033000000000083
750,12.114199999999874
751,21.876810000000006
752,23.744279999999783
753,10.848330000000105
754,39.833949999999355
755,27.37608999999991
756,54.96913999999935
757,55.60740000000051
758,28.167019999999777
759,42.861349999999604
760,50.44318000000018
761,39.20262000000057
762,38.91264999999966
763,13.153510000000137
764,58.90625000000071
765,89.76360000000044
766,56.55995999999942
767,13.801939999999894
768,16.12810000000009
769,20.97001000000013
770,23.965700000000215
771,15.817340000000028
772,17.123100000000143
773,21.27451
774,24.33761000000028
775,13.162610000000118
776,19.56474999999995
777,9.785499999999997
778,10.253890000000046
779,28.21903000000022
780,28.74623999999999
781,13.318459999999893
782,17.099400000000127
783,18.453660000000024
784,12.867389999999931
785,48.706409999999316
786,56.193589999999276
787,52.668889999999806
788,55.56367000000056
789,59.744040000000616
790,129.64494999999854
791,41.11642000000021
792,35.83407000000006
793,25.69209000000032
794,45.95103000000059
795,15.13984999999984
796,21.957379999999894
797,44.44507000000039
798,39.817830000000036
799,81.46825000000156
800,15.21758000000021
801,39.7299200000002
802,32.81328999999989
803,31.7560600000004
804,30.216169999999735
805,12.08646000000013
806,44.619630000000136
807,23.865350000000195
808,27.197709999999784
809,20.344609999999903
810,18.733829999999998
811,25.723259999999758
812,40.97941999999958
813,20.674990000000058
814,17.9729699999998
815,16.064480000000007
816,22.20763999999998
817,10.054369999999883
818,27.823290000000018
819,6.543430000000014
820,10.519109999999944
821,8.041789999999965
822,2.481319999999999
823,5.460200000000057
824,11.230149999999913
825,5.210209999999903
826,7.014119999999972
827,42.29526999999956
828,17.51318999999994
829,13.145350000000173
830,23.15783000000008
831,22.017450000000093
832,10.871610000000146
833,47.002889999999915
834,25.960929999999646
835,59.287859999999846
836,55.31484999999993
837,26.1579799999998
838,39.751340000000404
839,48.28886999999966
840,42.12530000000002
841,40.094799999999914
842,12.876679999999851
843,51.09251000000024
844,90.91074000000084
845,58.69907000000064
846,11.861649999999898
847,17.9115
848,20.673699999999908
849,22.94070999999967
850,12.937409999999877
851,16.166550000000118
852,20.686470000000266
853,22.22954999999971
854,14.061949999999847
855,16.686159999999873
856,9.6425200000001
857,10.118109999999934
858,25.934389999999915
859,25.57041999999983
860,15.952549999999711
861,18.101740000000056
862,19.09018999999993
863,14.145440000000178
864,45.22974000000038
865,50.71945000000044
866,54.96373999999985
867,51.5449000000002
868,57.271770000000544
869,106.9712199999991
870,41.29611000000019
871,36.80262999999956
872,24.80254000000016
873,45.352530000000705
874,16.83877999999987
875,22.260270000000183
876,39.69106000000068
877,44.193070000000176
878,81.4481200000001
879,14.58819000000012
880,37.21285000000024
881,33.93204999999988
882,30.28661000000021
883,26.335809999999913
884,13.006360000000182
885,43.1813300000003
886,26.588589999999986
887,24.923790000000192
888,22.68660999999975
889,18.391740000000112
890,22.17362999999971
891,46.630280000000134
892,19.191780000000026
893,18.583010000000066
894,16.13543999999981
895,21.099330000000244
896,9.829979999999965
897,28.67304000000006
898,7.037269999999983
899,10.579310000000124
900,9.052359999999934
901,2.4939800000000063
902,5.332270000000021
903,10.967310000000106
904,5.307049999999955
905,6.392309999999943
906,43.04621999999951
907,16.788120000000223
908,13.321620000000236
909,22.849740000000278
910,20.764590000000315
911,10.831959999999956
912,41.97430000000034
913,27.057810000000153
914,51.919530000000314
915,58.750300000000315
916,28.700790000000357
917,41.31907000000038
918,47.8507000000003
919,44.782740000000516
920,42.809959999999585
921,13.089270000000008
922,49.95384999999957
923,84.24477000000003
924,56.72827999999967
925,12.097970000000075
926,16.543529999999958
927,21.196479999999816
928,22.92294000000002
929,14.653050000000155
930,16.476179999999843
931,21.844339999999768
932,23.648250000000253
933,13.654150000000103
934,17.341030000000014
935,10.08263999999994
936,10.35787999999999
937,28.237499999999887
938,25.651989999999845
939,13.890029999999825
940,17.21589000000013
941,18.21543000000002
942,12.272770000000005
943,46.48170999999958
944,49.668359999999716
945,54.771169999999124
946,49.24351999999965
947,57.48554000000103
948,116.38188999999883
949,35.97201000000055
950,35.40522000000015
951,22.94076999999977
952,45.11976000000037
953,18.697400000000222
954,20.242009999999684
955,38.094410000000295
956,45.91813000000046
957,78.58327999999909
958,12.634350000000113
959,36.45327999999996
960,29.067340000000165
961,32.89675000000032
962,25.963059999999842
963,14.287169999999888
964,38.87372999999971
965,27.118130000000342
966,25.41958000000021
967,20.130670000000087
968,20.145529999999837
969,22.253269999999926
970,46.87113999999921
971,21.99926000000003
972,16.37676000000012
973,15.373859999999715
974,21.72785000000022
975,10.996080000000106
976,22.71188000000021
977,6.44255999999996
978,9.696489999999942
979,8.994610000000026
980,2.522570000000015
981,4.952110000000051
982,11.013389999999866
983,5.357799999999952
984,6.907530000000057
985,41.71013000000047
986,17.009100000000203
987,12.601989999999914
988,22.92997999999971
989,21.87206999999977
990,11.618239999999972
991,41.518020000000114
992,24.600680000000356
993,45.80036000000054
994,57.80044999999963
995,26.958519999999716
996,39.34341999999977
997,51.49893000000027
998,40.73501000000047
999,41.42799000000011
1000,13.142310000000125
1001,59.36883000000063
1002,86.78243000000026
1003,57.642929999999964
1004,13.069130000000083
1005,17.68467000000018
1006,21.037699999999656
1007,23.761280000000255
1008,13.811859999999973
1009,17.45951999999989
1010,19.149239999999903
1011,22.199899999999925
1012,14.123879999999827
1013,15.835169999999776
1014,9.536970000000094
1015,10.601059999999983
1016,28.024480000000167
1017,28.131420000000322
1018,14.081319999999808
1019,17.113849999999772
1020,17.371960000000115
1021,12.444629999999874
1022,49.45315000000015
1023,50.89592000000031
1024,56.807860000000275
1025,54.078769999999345
1026,52.23224000000042
1027,115.46737999999787
1028,37.51315999999963
1029,33.249070000000565
1030,22.34164999999974
1031,44.3608199999994
1032,16.843570000000057
1033,18.92002000000013
1034,42.22432000000027
1035,42.07621999999963
1036,84.08892999999924
1037,13.427709999999898
1038,39.11493000000042
1039,28.810639999999854
1040,31.07248000000016
1041,26.370640000000286
1042,15.924069999999881
1043,38.25311999999995
1044,23.68514999999992
1045,24.466359999999806
1046,18.683220000000006
1047,19.593410000000226
1048,25.738999999999738
1049,46.298599999999446
1050,21.126970000000053
1051,18.052519999999763
1052,15.37141000000016
1053,21.348880000000257
1054,10.150679999999893
1055,25.134499999999854
1056,6.873969999999942
1057,10.672319999999916
1058,8.712270000000094
1059,2.3331699999999724
1060,5.170570000000034
1061,11.970160000000188
1062,4.927729999999977
1063,6.760220000000094
1064,38.88528999999968
1065,17.204589999999822
1066,13.691210000000178
1067,24.911659999999678
1068,21.346580000000092
1069,12.653509999999958
1070,41.89583999999977
1071,27.019169999999924
1072,49.516230000000334
1073,58.478089999999476
1074,29.66091999999954
1075,41.19870000000008
1076,50.12437999999968
1077,40.43952999999964
1078,42.53878999999989
1079,13.411389999999917
1080,53.326510000000184
1081,85.37879000000069
1082,56.43698999999954
1083,12.773739999999965
1084,17.67634000000011
1085,20.23845999999987
1086,24.67546000000017
1087,13.547279999999896
1088,17.024349999999995
1089,19.306009999999944
1090,23.68055000000009
1091,13.913459999999876
1092,16.557269999999818
